Timestamp,Network_out_bytes,Network_in_bytes,CPU_utilization,Network_packets_in_count,CPU_credit_usage_count,Network_packets_out_count
2023-11-12 22:00:00,9871.133333333331,9288.983333333334,0.2415763792583251,60.4,0.0110912499999999,59.96666666666667
2023-11-12 23:00:00,5844.383333333333,5852.333333333333,0.186017816268806,40.65,0.01097275,42.2
2023-11-13 00:00:00,5985.983333333334,4307.45,0.1697137398504879,29.766666666666666,0.0080214166666666,31.516666666666666
2023-11-13 01:00:00,2212.7166666666667,18750.066666666666,0.1332215792168799,24.83333333333333,0.0068819166666666,18.75
2023-11-13 02:00:00,7905.45,6323.766666666666,0.1946210519895781,40.68333333333333,0.0090705,42.68333333333333
2023-11-13 03:00:00,4409.733333333334,3780.383333333333,0.1388351113681218,27.05,0.00803625,30.7
2023-11-13 04:00:00,872.5333333333333,1227.1,0.07780102250351,8.183333333333334,0.0039920833333333,10.616666666666667
2023-11-13 05:00:00,2936.6666666666665,2809.55,0.1195603770310742,19.58333333333333,0.0053204166666666,22.58333333333333
2023-11-13 06:00:00,5018.45,4631.883333333333,0.2460885149196761,31.866666666666667,0.0110476666666666,34.53333333333333
2023-11-13 07:00:00,6900.933333333333,6151.183333333333,0.1831972046644031,43.8,0.0108864166666666,51.15
2023-11-13 08:00:00,737.6166666666667,811.1333333333333,0.083635896814057,7.5,0.0042175,10.366666666666667
2023-11-13 09:00:00,1278.45,7635.466666666666,0.3638178119692853,12.916666666666666,0.01810275,12.683333333333334
2023-11-13 10:00:00,1252.1666666666667,1172.25,0.1053962620042857,10.2,0.0051389166666666,13.066666666666666
2023-11-13 11:00:00,2179.6833333333334,2182.9166666666665,0.116970848478244,15.7,0.0059393333333333,19.1
2023-11-13 12:00:00,1486.6666666666667,1737.7,0.1034699717979526,14.0,0.0052681666666666,17.183333333333334
2023-11-13 13:00:00,617.2,687.1,0.0744642131500173,6.716666666666667,0.0038070833333333,9.433333333333334
2023-11-13 14:00:00,9088.4,13599.666666666666,0.2330591932370868,61.1,0.0100739166666666,57.65
2023-11-13 15:00:00,6685.983333333334,5603.983333333334,0.1779625671229572,40.083333333333336,0.00993475,46.75
2023-11-13 16:00:00,3529.4333333333334,3272.383333333333,0.124793934540586,23.78333333333333,0.0060546666666666,27.75
2023-11-13 17:00:00,5618.166666666667,5230.883333333333,0.1636889979841252,36.75,0.0082865,41.41666666666666
2023-11-13 18:00:00,1951.9333333333332,1920.9,0.102523087700422,14.933333333333334,0.0056015,16.233333333333334
2023-11-13 19:00:00,16287.75,14731.816666666668,0.3865218254538581,92.06666666666666,0.0194909166666666,95.2
2023-11-13 20:00:00,653.4666666666667,775.8,0.0803400685773828,6.633333333333334,0.0038934166666666,8.633333333333333
2023-11-13 21:00:00,2039.9833333333331,1959.4,0.1081710271969235,14.116666666666667,0.0055646666666666,16.483333333333334
2023-11-13 22:00:00,769.15,825.3333333333334,0.097006884628446,7.6,0.00484625,10.3
2023-11-13 23:00:00,874.7166666666667,1355.5666666666666,0.0834446350039761,7.533333333333333,0.00391125,9.0
2023-11-14 00:00:00,630.15,1000.5,0.0752477591569354,5.4,0.0040191666666666,6.4
2023-11-14 01:00:00,2018.0166666666669,1964.7,0.1002070871112532,13.566666666666666,0.0043778333333333,15.533333333333331
2023-11-14 02:00:00,6208.283333333334,5978.633333333333,0.1810558644721662,41.43333333333333,0.0095644166666666,44.68333333333333
2023-11-14 03:00:00,2452.6,3160.75,0.1221558509108119,19.03333333333333,0.0056375,21.08333333333333
2023-11-14 04:00:00,2918.05,20018.1,0.1472500180205568,29.9,0.0074625,22.23333333333333
2023-11-14 05:00:00,1524.9333333333334,1467.05,0.0996070744187324,11.266666666666667,0.00530225,14.95
2023-11-14 06:00:00,667.2333333333333,743.9333333333333,0.168049617526185,6.166666666666667,0.0086176666666666,7.5
2023-11-14 07:00:00,8660.283333333333,8348.4,0.2223213387629587,52.95,0.0099340833333333,54.03333333333333
2023-11-14 08:00:00,3798.616666666667,4247.116666666667,0.1332244372664309,24.716666666666665,0.0078265833333333,29.08333333333333
2023-11-14 09:00:00,1693.9166666666667,1719.7833333333333,0.097240751037388,13.116666666666667,0.00463575,14.833333333333334
2023-11-14 10:00:00,1605.0833333333333,1748.9333333333334,0.1115503613058862,13.966666666666669,0.0057574166666666,17.283333333333335
2023-11-14 11:00:00,2790.55,2675.333333333333,0.1141975522320764,18.2,0.0045030833333333,20.03333333333333
2023-11-14 12:00:00,5872.316666666667,5535.4,0.1722592798525623,38.15,0.0097015,39.083333333333336
2023-11-14 13:00:00,1597.85,1976.7833333333333,0.1253088925709561,11.666666666666666,0.0063023333333333,13.3
2023-11-14 14:00:00,15599.566666666668,166771.41666666666,0.645336832430788,194.2333333333333,0.02682725,105.08333333333331
2023-11-14 15:00:00,8262.283333333333,14337.116666666669,0.2249962310490848,59.21666666666667,0.0158754166666666,50.43333333333333
2023-11-14 16:00:00,1659.9666666666667,1597.4833333333331,0.0950203813532738,13.083333333333334,0.0054695833333333,15.316666666666666
2023-11-14 17:00:00,713.9,831.3333333333334,0.08330949192859,7.05,0.0042463333333333,8.883333333333333
2023-11-14 18:00:00,11952.483333333334,11038.7,0.2839144592032855,71.7,0.0123375,70.86666666666666
2023-11-14 19:00:00,5256.7,5028.2,0.1611999553289101,33.733333333333334,0.0098535,32.6
2023-11-14 20:00:00,2706.366666666667,2638.65,0.1111906239559185,19.65,0.0047680833333333,23.1
2023-11-14 21:00:00,3924.85,3691.95,0.1360355526599049,26.7,0.0075849166666666,28.383333333333333
2023-11-14 22:00:00,670.1,704.9833333333333,0.0749258358030637,6.466666666666667,0.003742,9.416666666666666
2023-11-14 23:00:00,665.1666666666666,1042.0333333333333,0.083439924244602,6.416666666666667,0.0040293333333333,8.533333333333333
2023-11-15 00:00:00,1684.0166666666669,1822.5166666666669,0.0970098225213891,12.9,0.0048223333333333,14.083333333333334
2023-11-15 01:00:00,729.8833333333333,1113.9,0.0910990111474798,6.616666666666666,0.0046813333333333,8.166666666666666
2023-11-15 02:00:00,1676.25,1725.3333333333333,0.1084066664722977,13.2,0.00523625,14.216666666666669
2023-11-15 03:00:00,3118.233333333333,2975.5333333333333,0.1221479781819155,22.166666666666668,0.005829,26.53333333333333
2023-11-15 04:00:00,3554.4166666666665,7866.7,0.4277069300859337,27.33333333333333,0.0069144166666666,27.216666666666665
2023-11-15 05:00:00,785.4333333333333,824.7166666666667,0.077879657929677,8.016666666666667,0.01894075,11.033333333333331
2023-11-15 06:00:00,3955.4666666666662,3893.733333333333,0.5805940074401686,27.1,0.00646275,29.4
2023-11-15 07:00:00,2251.4,19398.6,0.1422973229047205,28.7,0.02951475,21.683333333333334
2023-11-15 08:00:00,663.8666666666667,718.4,0.0858593537755022,7.15,0.0043699166666666,10.25
2023-11-15 09:00:00,2511.05,2424.7833333333333,0.1276579963968463,18.683333333333334,0.0063019166666666,21.4
2023-11-15 10:00:00,3876.15,3976.3166666666666,0.1308110329058167,27.33333333333333,0.0059545833333333,31.466666666666665
2023-11-15 11:00:00,2514.7166666666667,2303.1666666666665,0.1053526572168433,18.85,0.0055240833333333,24.766666666666666
2023-11-15 12:00:00,3894.783333333333,3565.6666666666665,0.128044225436641,28.28333333333333,0.0067890833333333,35.35
2023-11-15 13:00:00,3547.9666666666667,3217.016666666667,0.1277601907710704,23.466666666666665,0.0061364166666666,29.216666666666665
2023-11-15 14:00:00,5979.133333333333,5254.566666666667,0.1665955845958798,36.333333333333336,0.0083495833333333,42.23333333333333
2023-11-15 15:00:00,2307.85,7129.033333333334,0.108169712786025,19.48333333333333,0.0056238333333333,21.716666666666665
2023-11-15 16:00:00,5092.133333333333,4748.416666666667,0.1610570940601979,32.583333333333336,0.0079928333333333,31.466666666666665
2023-11-15 17:00:00,959.3166666666668,988.3166666666668,0.0804467444832282,9.0,0.0040876666666666,11.783333333333331
2023-11-15 18:00:00,1781.3166666666666,1885.25,0.0973380002732879,14.466666666666669,0.0047265833333333,16.366666666666667
2023-11-15 19:00:00,1319.95,1603.9666666666667,0.0859490393536484,10.9,0.0043321666666666,15.083333333333334
2023-11-15 20:00:00,5981.583333333333,5512.216666666666,0.1838412805998875,37.516666666666666,0.0083631666666666,40.03333333333333
2023-11-15 21:00:00,19401.1,18377.733333333334,0.439052141126423,125.23333333333332,0.0218570833333333,113.93333333333334
2023-11-15 22:00:00,1455.25,1502.9333333333334,0.0939981834858571,11.533333333333331,0.0056029166666666,14.283333333333331
2023-11-15 23:00:00,7196.05,6678.133333333333,0.2282603400009187,47.75,0.0112451666666666,54.28333333333333
2023-11-16 00:00:00,1798.4,2357.8166666666666,0.099604136525789,15.683333333333334,0.0042306666666666,18.883333333333333
2023-11-16 01:00:00,1633.7,1587.0333333333333,0.0919694645263477,13.35,0.0056855,18.1
2023-11-16 02:00:00,1329.1333333333334,1078.8,0.0833077937543523,9.166666666666666,0.0042216666666666,13.283333333333331
2023-11-16 03:00:00,999.85,1285.0,0.0892386080410852,9.266666666666667,0.0043279999999999,13.216666666666669
2023-11-16 04:00:00,842.9833333333333,919.3,0.080343235698104,7.75,0.0040320833333333,10.233333333333333
2023-11-16 05:00:00,762.35,836.7,0.159481033831997,7.883333333333334,0.0039875833333333,10.6
2023-11-16 06:00:00,875.5666666666667,1001.05,0.0862708880153146,8.633333333333333,0.0083004166666666,11.083333333333334
2023-11-16 07:00:00,4007.283333333333,3765.866666666667,0.138418637141169,25.53333333333333,0.0061349999999999,27.75
2023-11-16 08:00:00,3790.1666666666665,3711.9166666666665,0.1249977051467453,26.73333333333333,0.0068226666666666,34.38333333333333
2023-11-16 09:00:00,4756.216666666666,4952.333333333333,0.155729384894503,30.883333333333333,0.0081556666666666,33.0
2023-11-16 10:00:00,1279.85,1439.2666666666669,0.1052051547297773,9.833333333333334,0.004989,11.35
2023-11-16 11:00:00,3798.233333333333,20895.366666666665,0.1697244809313205,35.85,0.0082958333333333,26.766666666666666
2023-11-16 12:00:00,4250.816666666667,4293.733333333334,0.1498502773518618,27.15,0.0073751666666666,31.133333333333333
2023-11-16 13:00:00,3878.95,3562.0666666666666,0.141381576866558,25.08333333333333,0.0071730833333333,29.1
2023-11-16 14:00:00,3904.5833333333335,268576.38333333336,0.4747438358249761,198.66666666666663,0.0242948333333333,35.95
2023-11-16 15:00:00,1122.4333333333334,5811.733333333334,0.0918798536403944,12.733333333333333,0.0045284999999999,13.683333333333334
2023-11-16 16:00:00,855.0666666666667,947.7833333333332,0.0861375178063588,7.583333333333333,0.0043145,8.766666666666667
2023-11-16 17:00:00,3458.45,3033.1666666666665,0.1252269354885075,21.316666666666663,0.0056264166666666,24.566666666666663
2023-11-16 18:00:00,1864.5,1862.65,0.1140048214755245,13.55,0.0054753333333333,17.233333333333334
2023-11-16 19:00:00,633.3,703.5,0.0778372928609528,6.116666666666666,0.0046933333333333,7.716666666666667
2023-11-16 20:00:00,600.2333333333333,659.4,0.0749242123210198,5.75,0.0038464166666666,8.0
2023-11-16 21:00:00,1571.2666666666669,1607.6,0.0968703524499673,12.216666666666669,0.0044389166666666,13.683333333333334
2023-11-16 22:00:00,2835.616666666667,2926.55,0.1356773537974173,19.73333333333333,0.0068704166666666,24.23333333333333
2023-11-16 23:00:00,1153.05,1123.4166666666667,0.1056779022269964,9.6,0.0053858333333333,13.8
2023-11-17 00:00:00,3306.5333333333333,3092.9666666666667,0.1363695958953051,21.95,0.00650025,26.73333333333333
2023-11-17 01:00:00,800.55,919.0666666666668,0.0803779624168823,7.566666666666666,0.0044765,10.466666666666669
2023-11-17 02:00:00,478.3,603.6,0.0749228180667552,5.2,0.0037609166666666,7.05
2023-11-17 03:00:00,471.6,665.1333333333333,0.0860964671485337,5.116666666666666,0.0044433333333333,6.716666666666667
2023-11-17 04:00:00,737.2,1078.4333333333334,0.0777083243402142,6.15,0.0038184166666666,8.633333333333333
2023-11-17 05:00:00,2030.4,2071.4333333333334,0.1053463976676307,14.016666666666667,0.0052005833333333,14.9
2023-11-17 06:00:00,2848.1,2981.85,0.7068436524805387,21.166666666666668,0.0349681666666666,23.28333333333333
2023-11-17 07:00:00,2506.6833333333334,2403.45,0.1111936365410552,18.866666666666667,0.0054635,22.433333333333334
2023-11-17 08:00:00,508.25,601.9,0.0746980744077869,5.266666666666667,0.0038549166666666,7.05
2023-11-17 09:00:00,469.6166666666667,595.95,0.074693438340593,5.05,0.0037143333333333,6.816666666666666
2023-11-17 10:00:00,564.2666666666667,984.8666666666668,0.0750230901901495,5.7,0.0038050833333333,6.766666666666667
2023-11-17 11:00:00,478.1,671.5166666666667,0.080718280246254,5.033333333333333,0.0039735833333333,6.116666666666666
2023-11-17 12:00:00,604.6666666666666,685.6833333333333,0.077515364355909,5.683333333333334,0.003874,7.033333333333333
2023-11-17 13:00:00,3319.05,3165.483333333333,0.1418981635301582,21.883333333333333,0.0068402499999999,23.83333333333333
2023-11-17 14:00:00,2046.8,1964.7,0.1049741515215855,14.0,0.0052646666666666,15.15
2023-11-17 15:00:00,2735.6,20126.2,0.1415687460595557,29.53333333333333,0.0068814166666666,21.383333333333333
2023-11-17 16:00:00,2106.866666666667,91052.4,0.4275839970378652,73.18333333333334,0.0216435,19.15
2023-11-17 17:00:00,1046.15,1220.9833333333331,0.0913160366131098,9.05,0.0048082499999999,9.416666666666666
2023-11-17 18:00:00,2126.333333333333,1892.4,0.1055725407320618,16.083333333333332,0.0050990833333333,23.23333333333333
2023-11-17 19:00:00,5787.133333333333,5622.25,0.1830574358242088,36.71666666666667,0.0088265,44.55
2023-11-17 20:00:00,2797.9166666666665,2874.4,0.119613723162641,19.55,0.0060901666666666,27.25
2023-11-17 21:00:00,5427.95,5436.883333333333,0.161098080328201,37.583333333333336,0.0067563333333333,41.11666666666667
2023-11-17 22:00:00,6715.683333333333,6125.2,0.1747743501820507,43.8,0.0101163333333333,53.333333333333336
